student_id,source_dataset,cognitive_rating,coding_technical_rating,experiential_exposure,communication_soft_skills,self_learning_capability,team_collaboration,track_technical,target_role,canonical_domain
PS2_4871,PS2_Benchmark,6.0,5.0,0.0,4.4,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4872,PS2_Benchmark,9.0,7.0,7.199999999999999,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4873,PS2_Benchmark,7.0,5.0,6.8,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4874,PS2_Benchmark,9.0,8.0,4.8,6.6000000000000005,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4875,PS2_Benchmark,3.0,1.0,2.4,9.9,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4876,PS2_Benchmark,1.0,8.0,8.0,6.6000000000000005,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4877,PS2_Benchmark,6.0,2.0,5.6,5.5,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4878,PS2_Benchmark,3.0,7.0,8.0,6.6000000000000005,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4879,PS2_Benchmark,9.0,6.0,7.199999999999999,8.8,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4880,PS2_Benchmark,2.0,6.0,8.0,5.5,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4881,PS2_Benchmark,1.0,7.0,2.0,9.9,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4882,PS2_Benchmark,6.0,9.0,2.4,9.9,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4883,PS2_Benchmark,3.0,6.0,1.2,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4884,PS2_Benchmark,9.0,8.0,6.0,7.700000000000001,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4885,PS2_Benchmark,6.0,9.0,2.4,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4886,PS2_Benchmark,4.0,2.0,3.2,1.1,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4887,PS2_Benchmark,1.0,6.0,8.0,2.2,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4888,PS2_Benchmark,6.0,8.0,2.0,2.2,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4889,PS2_Benchmark,9.0,2.0,9.2,9.9,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4890,PS2_Benchmark,4.0,6.0,7.199999999999999,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4891,PS2_Benchmark,8.0,9.0,0.0,1.1,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4892,PS2_Benchmark,4.0,8.0,7.199999999999999,3.3000000000000003,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4893,PS2_Benchmark,4.0,7.0,0.0,8.8,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4894,PS2_Benchmark,6.0,8.0,8.0,5.5,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4895,PS2_Benchmark,5.0,2.0,7.199999999999999,4.4,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4896,PS2_Benchmark,9.0,2.0,2.4,2.2,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4897,PS2_Benchmark,5.0,8.0,6.8,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4898,PS2_Benchmark,5.0,1.0,5.6,5.5,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4899,PS2_Benchmark,6.0,5.0,0.0,9.9,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4900,PS2_Benchmark,6.0,6.0,8.0,2.2,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4901,PS2_Benchmark,3.0,9.0,4.8,5.5,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4902,PS2_Benchmark,2.0,2.0,4.4,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4903,PS2_Benchmark,6.0,1.0,8.0,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4904,PS2_Benchmark,8.0,5.0,1.2,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4905,PS2_Benchmark,4.0,8.0,2.4,7.700000000000001,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4906,PS2_Benchmark,7.0,5.0,7.199999999999999,2.2,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4907,PS2_Benchmark,3.0,7.0,1.2,5.5,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4908,PS2_Benchmark,1.0,1.0,2.0,8.8,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4909,PS2_Benchmark,6.0,3.0,2.4,5.5,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4910,PS2_Benchmark,6.0,3.0,0.0,7.700000000000001,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4911,PS2_Benchmark,1.0,3.0,3.5999999999999996,7.700000000000001,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4912,PS2_Benchmark,6.0,5.0,8.0,4.4,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4913,PS2_Benchmark,9.0,7.0,0.0,2.2,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4914,PS2_Benchmark,2.0,3.0,5.6,3.3000000000000003,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4915,PS2_Benchmark,4.0,1.0,0.0,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4916,PS2_Benchmark,2.0,9.0,4.8,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4917,PS2_Benchmark,4.0,8.0,6.8,4.4,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4918,PS2_Benchmark,3.0,2.0,2.0,2.2,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4919,PS2_Benchmark,3.0,2.0,4.4,7.700000000000001,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4920,PS2_Benchmark,9.0,9.0,2.4,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4921,PS2_Benchmark,5.0,7.0,1.2,3.3000000000000003,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4922,PS2_Benchmark,4.0,2.0,6.8,6.6000000000000005,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4923,PS2_Benchmark,2.0,6.0,7.199999999999999,3.3000000000000003,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4924,PS2_Benchmark,3.0,1.0,7.199999999999999,2.2,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4925,PS2_Benchmark,4.0,4.0,1.2,7.700000000000001,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4926,PS2_Benchmark,9.0,6.0,4.4,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4927,PS2_Benchmark,6.0,1.0,6.0,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4928,PS2_Benchmark,8.0,6.0,2.0,8.8,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4929,PS2_Benchmark,1.0,2.0,8.0,1.1,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4930,PS2_Benchmark,5.0,5.0,1.2,9.9,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4931,PS2_Benchmark,6.0,4.0,4.4,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4932,PS2_Benchmark,8.0,8.0,0.0,9.9,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4933,PS2_Benchmark,1.0,8.0,5.6,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4934,PS2_Benchmark,9.0,8.0,8.0,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4935,PS2_Benchmark,6.0,9.0,4.4,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4936,PS2_Benchmark,7.0,6.0,3.5999999999999996,8.8,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4937,PS2_Benchmark,1.0,4.0,6.8,2.2,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4938,PS2_Benchmark,8.0,8.0,2.0,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4939,PS2_Benchmark,4.0,1.0,8.0,4.4,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4940,PS2_Benchmark,7.0,4.0,4.8,2.2,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4941,PS2_Benchmark,5.0,2.0,3.5999999999999996,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4942,PS2_Benchmark,7.0,9.0,6.0,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4943,PS2_Benchmark,6.0,7.0,2.0,4.4,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4944,PS2_Benchmark,8.0,3.0,4.4,1.1,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4945,PS2_Benchmark,4.0,2.0,2.4,1.1,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4946,PS2_Benchmark,8.0,5.0,5.6,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4947,PS2_Benchmark,4.0,1.0,6.8,6.6000000000000005,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4948,PS2_Benchmark,2.0,9.0,3.2,2.2,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4949,PS2_Benchmark,9.0,4.0,4.8,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4950,PS2_Benchmark,5.0,5.0,6.8,6.6000000000000005,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4951,PS2_Benchmark,1.0,6.0,2.4,8.8,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4952,PS2_Benchmark,5.0,9.0,3.2,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4953,PS2_Benchmark,9.0,2.0,2.0,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4954,PS2_Benchmark,8.0,1.0,6.8,6.6000000000000005,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4955,PS2_Benchmark,3.0,4.0,2.0,8.8,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4956,PS2_Benchmark,7.0,3.0,1.2,9.9,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4957,PS2_Benchmark,3.0,1.0,2.0,6.6000000000000005,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4958,PS2_Benchmark,7.0,9.0,3.2,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4959,PS2_Benchmark,4.0,8.0,4.8,4.4,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4960,PS2_Benchmark,4.0,3.0,2.0,3.3000000000000003,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4961,PS2_Benchmark,8.0,6.0,6.8,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4962,PS2_Benchmark,9.0,6.0,6.0,2.2,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4963,PS2_Benchmark,7.0,4.0,6.0,8.8,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4964,PS2_Benchmark,4.0,6.0,6.0,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4965,PS2_Benchmark,2.0,2.0,3.5999999999999996,5.5,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4966,PS2_Benchmark,4.0,8.0,6.8,6.6000000000000005,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4967,PS2_Benchmark,5.0,1.0,6.0,4.4,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4968,PS2_Benchmark,5.0,7.0,3.5999999999999996,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4969,PS2_Benchmark,3.0,4.0,5.6,1.1,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4970,PS2_Benchmark,2.0,7.0,6.0,4.4,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4971,PS2_Benchmark,8.0,3.0,4.8,5.5,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4972,PS2_Benchmark,8.0,2.0,0.0,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4973,PS2_Benchmark,3.0,3.0,3.2,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4974,PS2_Benchmark,2.0,7.0,3.2,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4975,PS2_Benchmark,3.0,6.0,0.0,7.700000000000001,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4976,PS2_Benchmark,7.0,8.0,4.4,9.9,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4977,PS2_Benchmark,1.0,9.0,3.2,1.1,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4978,PS2_Benchmark,7.0,5.0,4.4,9.9,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4979,PS2_Benchmark,4.0,2.0,3.5999999999999996,1.1,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4980,PS2_Benchmark,5.0,2.0,4.8,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4981,PS2_Benchmark,6.0,5.0,8.0,8.8,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4982,PS2_Benchmark,1.0,4.0,4.8,3.3000000000000003,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4983,PS2_Benchmark,7.0,6.0,1.2,5.5,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4984,PS2_Benchmark,8.0,2.0,7.199999999999999,9.9,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4985,PS2_Benchmark,1.0,2.0,1.2,5.5,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4986,PS2_Benchmark,5.0,5.0,2.4,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4987,PS2_Benchmark,2.0,7.0,3.2,8.8,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4988,PS2_Benchmark,6.0,7.0,3.2,6.6000000000000005,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4989,PS2_Benchmark,6.0,1.0,2.0,4.4,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4990,PS2_Benchmark,5.0,2.0,7.199999999999999,9.9,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4991,PS2_Benchmark,4.0,6.0,2.0,3.3000000000000003,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4992,PS2_Benchmark,2.0,9.0,4.8,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4993,PS2_Benchmark,6.0,7.0,2.4,3.3000000000000003,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4994,PS2_Benchmark,2.0,3.0,2.4,9.9,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4995,PS2_Benchmark,1.0,3.0,4.8,7.700000000000001,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4996,PS2_Benchmark,2.0,9.0,4.4,2.2,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4997,PS2_Benchmark,3.0,5.0,7.199999999999999,9.9,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_4998,PS2_Benchmark,3.0,2.0,0.0,2.2,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_4999,PS2_Benchmark,2.0,9.0,3.5999999999999996,5.5,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5000,PS2_Benchmark,4.0,4.0,3.5999999999999996,1.1,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5001,PS2_Benchmark,3.0,3.0,9.2,5.5,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5002,PS2_Benchmark,1.0,5.0,1.2,4.4,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5003,PS2_Benchmark,2.0,6.0,2.0,1.1,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5004,PS2_Benchmark,8.0,9.0,5.6,8.8,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5005,PS2_Benchmark,1.0,4.0,2.0,6.6000000000000005,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5006,PS2_Benchmark,3.0,3.0,5.6,8.8,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5007,PS2_Benchmark,8.0,6.0,1.2,9.9,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5008,PS2_Benchmark,5.0,6.0,3.5999999999999996,9.9,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5009,PS2_Benchmark,2.0,6.0,0.0,8.8,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5010,PS2_Benchmark,5.0,8.0,6.8,7.700000000000001,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5011,PS2_Benchmark,1.0,2.0,3.5999999999999996,3.3000000000000003,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5012,PS2_Benchmark,2.0,1.0,3.5999999999999996,9.9,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5013,PS2_Benchmark,8.0,4.0,6.0,3.3000000000000003,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5014,PS2_Benchmark,6.0,5.0,0.0,1.1,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5015,PS2_Benchmark,3.0,8.0,5.6,4.4,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5016,PS2_Benchmark,4.0,2.0,6.0,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5017,PS2_Benchmark,2.0,6.0,6.8,5.5,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5018,PS2_Benchmark,9.0,7.0,6.0,5.5,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5019,PS2_Benchmark,8.0,3.0,7.199999999999999,1.1,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5020,PS2_Benchmark,3.0,4.0,6.0,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5021,PS2_Benchmark,1.0,6.0,1.2,2.2,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5022,PS2_Benchmark,4.0,6.0,4.4,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5023,PS2_Benchmark,1.0,2.0,4.8,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5024,PS2_Benchmark,3.0,2.0,1.2,2.2,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5025,PS2_Benchmark,5.0,2.0,8.0,6.6000000000000005,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5026,PS2_Benchmark,1.0,3.0,2.0,8.8,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5027,PS2_Benchmark,5.0,4.0,8.0,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5028,PS2_Benchmark,9.0,5.0,4.4,1.1,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5029,PS2_Benchmark,6.0,6.0,1.2,3.3000000000000003,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5030,PS2_Benchmark,1.0,3.0,3.5999999999999996,9.9,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5031,PS2_Benchmark,1.0,4.0,4.4,4.4,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5032,PS2_Benchmark,2.0,5.0,5.6,5.5,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5033,PS2_Benchmark,8.0,6.0,9.2,6.6000000000000005,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5034,PS2_Benchmark,3.0,3.0,4.8,6.6000000000000005,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5035,PS2_Benchmark,2.0,2.0,7.199999999999999,3.3000000000000003,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5036,PS2_Benchmark,6.0,6.0,4.4,1.1,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5037,PS2_Benchmark,5.0,1.0,2.4,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5038,PS2_Benchmark,1.0,3.0,1.2,3.3000000000000003,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5039,PS2_Benchmark,9.0,5.0,7.199999999999999,7.700000000000001,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5040,PS2_Benchmark,3.0,1.0,6.0,9.9,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5041,PS2_Benchmark,5.0,3.0,8.0,6.6000000000000005,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5042,PS2_Benchmark,7.0,3.0,8.0,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5043,PS2_Benchmark,8.0,1.0,4.4,8.8,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5044,PS2_Benchmark,1.0,8.0,6.8,7.700000000000001,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5045,PS2_Benchmark,8.0,9.0,1.2,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5046,PS2_Benchmark,9.0,7.0,6.0,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5047,PS2_Benchmark,2.0,4.0,5.6,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5048,PS2_Benchmark,7.0,5.0,1.2,4.4,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5049,PS2_Benchmark,1.0,6.0,2.0,5.5,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5050,PS2_Benchmark,7.0,9.0,5.6,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5051,PS2_Benchmark,6.0,8.0,3.5999999999999996,8.8,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5052,PS2_Benchmark,8.0,9.0,3.5999999999999996,9.9,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5053,PS2_Benchmark,4.0,6.0,2.0,7.700000000000001,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5054,PS2_Benchmark,5.0,8.0,6.8,2.2,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5055,PS2_Benchmark,3.0,3.0,8.0,4.4,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5056,PS2_Benchmark,6.0,9.0,7.199999999999999,7.700000000000001,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5057,PS2_Benchmark,4.0,4.0,3.5999999999999996,1.1,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5058,PS2_Benchmark,4.0,1.0,3.5999999999999996,1.1,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5059,PS2_Benchmark,9.0,6.0,2.4,6.6000000000000005,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5060,PS2_Benchmark,6.0,4.0,9.2,4.4,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5061,PS2_Benchmark,7.0,4.0,3.5999999999999996,7.700000000000001,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5062,PS2_Benchmark,3.0,1.0,2.4,4.4,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5063,PS2_Benchmark,4.0,1.0,4.4,9.9,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5064,PS2_Benchmark,3.0,1.0,9.2,5.5,1,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5065,PS2_Benchmark,3.0,3.0,4.4,4.4,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5066,PS2_Benchmark,8.0,2.0,6.8,7.700000000000001,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5067,PS2_Benchmark,8.0,9.0,5.6,5.5,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5068,PS2_Benchmark,6.0,1.0,5.6,7.700000000000001,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5069,PS2_Benchmark,6.0,2.0,6.0,7.700000000000001,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5070,PS2_Benchmark,2.0,2.0,8.0,9.9,1,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5071,PS2_Benchmark,4.0,9.0,1.2,4.4,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5072,PS2_Benchmark,5.0,1.0,2.4,7.700000000000001,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5073,PS2_Benchmark,8.0,2.0,3.2,2.2,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5074,PS2_Benchmark,8.0,6.0,3.2,9.9,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5075,PS2_Benchmark,2.0,8.0,3.2,5.5,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5076,PS2_Benchmark,9.0,5.0,6.0,2.2,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5077,PS2_Benchmark,6.0,8.0,4.4,8.8,0,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5078,PS2_Benchmark,3.0,5.0,3.5999999999999996,6.6000000000000005,0,0,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5079,PS2_Benchmark,7.0,5.0,1.2,6.6000000000000005,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5080,PS2_Benchmark,4.0,7.0,9.2,1.1,1,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5081,PS2_Benchmark,3.0,9.0,1.2,1.1,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5082,PS2_Benchmark,8.0,8.0,9.2,9.9,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5083,PS2_Benchmark,6.0,4.0,2.4,9.9,0,1,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5084,PS2_Benchmark,3.0,3.0,4.4,4.4,0,1,0,Systems Security Administrator,Cybersecurity & Cloud
PS2_5085,PS2_Benchmark,4.0,6.0,2.4,9.9,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
PS2_5086,PS2_Benchmark,1.0,9.0,7.199999999999999,5.5,1,0,1,Systems Security Administrator,Cybersecurity & Cloud
