Student_ID,Gender,Education_Level,Degree,Specialisation,Graduation_Year,Technical_Skills,Soft_Skills,Skill_Proficiencies,Projects,Certifications,Assessment_Score,Career_Interest
STU_331,Male,Undergraduate,BBA,Marketing Analytics,2028,Marketing Analytics,"Communication, Teamwork","Marketing Analytics:0.58, Communication:0.50, Teamwork:0.41",None,None,5.12,Marketing Analyst
STU_332,Male,Undergraduate,BBA,Digital Marketing,2028,Digital Marketing,Teamwork,"Digital Marketing:0.43, Teamwork:0.45",None,None,6.38,Digital Marketing Specialist
STU_333,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing","Adaptability, Time Management","CSS:0.72, UI Design:0.67, Wireframing:0.72, Adaptability:0.75, Time Management:0.73",Applied Coursework Project,None,7.93,UI/UX Designer
STU_334,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Wireframing","Adaptability, Time Management","CSS:0.84, Wireframing:0.80, Adaptability:0.66, Time Management:0.74",Applied Coursework Project,Industry Foundation Certificate,8.16,UI/UX Designer
STU_335,Male,Undergraduate,BBA,Marketing Analytics,2028,Excel,"Adaptability, Time Management","Excel:0.52, Adaptability:0.42, Time Management:0.36",None,None,5.68,Marketing Analyst
STU_336,Male,Undergraduate,BBA,Digital Marketing,2028,"SEO, Social Media Analytics","Adaptability, Time Management","SEO:0.53, Social Media Analytics:0.52, Adaptability:0.38, Time Management:0.41",None,None,5.68,Digital Marketing Specialist
STU_337,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML",Problem Solving,"CSS:0.81, HTML:0.71, Problem Solving:0.66",Applied Coursework Project,None,7.6,UI/UX Designer
STU_338,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, UI Design",Problem Solving,"CSS:0.88, HTML:0.88, UI Design:0.79, Problem Solving:0.64",Applied Coursework Project,Industry Foundation Certificate,7.51,UI/UX Designer
STU_339,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design",Problem Solving,"CSS:0.81, UI Design:0.65, Problem Solving:0.66",None,None,6.78,UI/UX Designer
STU_340,Female,Undergraduate,B.Des,User Experience Design,2028,"Figma, HTML, UI Design",Problem Solving,"Figma:0.69, HTML:0.78, UI Design:0.76, Problem Solving:0.70",Applied Coursework Project,None,8.09,UI/UX Designer
STU_341,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing","Adaptability, Time Management","CSS:0.84, UI Design:0.70, Wireframing:0.69, Adaptability:0.73, Time Management:0.77",Applied Coursework Project,None,8.34,UI/UX Designer
STU_342,Female,Undergraduate,B.Des,User Experience Design,2028,"Prototyping, UI Design, Wireframing","Adaptability, Time Management","Prototyping:0.71, UI Design:0.81, Wireframing:0.75, Adaptability:0.69, Time Management:0.61",Applied Coursework Project,None,7.59,UI/UX Designer
STU_343,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Wireframing","Communication, Teamwork","CSS:0.77, Wireframing:0.85, Communication:0.74, Teamwork:0.78",Applied Coursework Project,None,8.3,UI/UX Designer
STU_344,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Wireframing",Teamwork,"CSS:0.67, Wireframing:0.69, Teamwork:0.66",Applied Coursework Project,None,7.89,UI/UX Designer
STU_345,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, UI Design, Wireframing","Adaptability, Time Management","CSS:0.98, Figma:0.98, UI Design:0.98, Wireframing:0.98, Adaptability:0.97, Time Management:0.96",Advanced Capstone Portfolio,Professional Industry Certification,9.77,UI/UX Designer
STU_346,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing","Adaptability, Time Management","CSS:0.94, HTML:0.98, Prototyping:0.98, UI Design:0.98, Wireframing:0.98, Adaptability:0.89, Time Management:0.91",Advanced Capstone Portfolio,Professional Industry Certification,8.71,UI/UX Designer
STU_347,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, Prototyping, UI Design, Wireframing","Adaptability, Time Management","CSS:0.98, Figma:0.91, Prototyping:0.98, UI Design:0.97, Wireframing:0.98, Adaptability:0.84, Time Management:0.94",Advanced Capstone Portfolio,Professional Industry Certification,9.58,UI/UX Designer
STU_348,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing","Adaptability, Time Management","CSS:0.98, HTML:0.98, Prototyping:0.98, UI Design:0.96, Wireframing:0.98, Adaptability:0.92, Time Management:0.85",Advanced Capstone Portfolio,Professional Industry Certification,9.77,UI/UX Designer
STU_349,Male,Undergraduate,BBA,Marketing Analytics,2028,Marketing Analytics,"Adaptability, Time Management","Marketing Analytics:0.53, Adaptability:0.50, Time Management:0.48",None,None,5.95,Marketing Analyst
STU_350,Male,Undergraduate,BBA,Digital Marketing,2028,"SEO, Social Media Analytics","Adaptability, Time Management","SEO:0.40, Social Media Analytics:0.46, Adaptability:0.39, Time Management:0.49",None,None,4.68,Digital Marketing Specialist
STU_351,Male,Undergraduate,BBA,Marketing Analytics,2028,Marketing Analytics,"Adaptability, Time Management","Marketing Analytics:0.53, Adaptability:0.45, Time Management:0.50",None,None,4.79,Marketing Analyst
STU_352,Male,Undergraduate,BBA,Digital Marketing,2028,SEO,"Adaptability, Time Management","SEO:0.56, Adaptability:0.40, Time Management:0.41",None,None,5.37,Digital Marketing Specialist
STU_353,Female,Undergraduate,B.Des,User Experience Design,2028,"Figma, HTML, UI Design, Wireframing","Adaptability, Time Management","Figma:0.62, HTML:0.81, UI Design:0.76, Wireframing:0.64, Adaptability:0.66, Time Management:0.61",Applied Coursework Project,None,6.92,UI/UX Designer
STU_354,Female,Undergraduate,B.Des,User Experience Design,2028,"Prototyping, UI Design, Wireframing","Adaptability, Time Management","Prototyping:0.74, UI Design:0.68, Wireframing:0.66, Adaptability:0.59, Time Management:0.72",None,None,6.58,UI/UX Designer
STU_355,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, UI Design, Wireframing","Adaptability, Time Management","CSS:0.98, Figma:0.98, HTML:0.98, UI Design:0.98, Wireframing:0.97, Adaptability:0.95, Time Management:0.97",Advanced Capstone Portfolio,Professional Industry Certification,9.57,UI/UX Designer
STU_356,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, Prototyping, UI Design, Wireframing","Adaptability, Time Management","CSS:0.98, Figma:0.90, HTML:0.97, Prototyping:0.98, UI Design:0.98, Wireframing:0.96, Adaptability:0.88, Time Management:0.91",Advanced Capstone Portfolio,Professional Industry Certification,8.64,UI/UX Designer
STU_357,Male,Undergraduate,B.Des,User Experience Design,2028,"HTML, UI Design","Adaptability, Time Management","HTML:0.79, UI Design:0.83, Adaptability:0.64, Time Management:0.61",Applied Coursework Project,Industry Foundation Certificate,6.7,UI/UX Designer
STU_358,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Prototyping, UI Design","Adaptability, Time Management","CSS:0.88, Prototyping:0.73, UI Design:0.91, Adaptability:0.62, Time Management:0.68",None,Industry Foundation Certificate,7.88,UI/UX Designer
STU_359,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, Wireframing",Problem Solving,"CSS:0.97, Figma:0.95, HTML:0.98, Wireframing:0.98, Problem Solving:0.88",Advanced Capstone Portfolio,Professional Industry Certification,8.63,UI/UX Designer
STU_360,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.98, UI Design:0.94, Wireframing:0.98, Problem Solving:0.88",Advanced Capstone Portfolio,Professional Industry Certification,9.2,UI/UX Designer
STU_361,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing","Adaptability, Time Management","CSS:0.86, UI Design:0.82, Wireframing:0.78, Adaptability:0.59, Time Management:0.60",Applied Coursework Project,Industry Foundation Certificate,7.43,UI/UX Designer
STU_362,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, UI Design","Adaptability, Time Management","CSS:0.65, HTML:0.69, UI Design:0.68, Adaptability:0.75, Time Management:0.61",None,None,7.69,UI/UX Designer
STU_363,Male,Undergraduate,B.Des,User Experience Design,2028,"HTML, Prototyping, UI Design, Wireframing","Problem Solving, Teamwork","HTML:0.98, Prototyping:0.97, UI Design:0.95, Wireframing:0.98, Problem Solving:0.90, Teamwork:0.87",Advanced Capstone Portfolio,Professional Industry Certification,8.85,UI/UX Designer
STU_364,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing","Problem Solving, Teamwork","CSS:0.98, HTML:0.98, Prototyping:0.98, UI Design:0.98, Wireframing:0.98, Problem Solving:0.93, Teamwork:0.88",Advanced Capstone Portfolio,Professional Industry Certification,9.8,UI/UX Designer
STU_365,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.98, UI Design:0.98, Wireframing:0.98, Problem Solving:0.90",Advanced Capstone Portfolio,Professional Industry Certification,9.32,UI/UX Designer
STU_366,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.96, Prototyping:0.90, UI Design:0.95, Wireframing:0.98, Problem Solving:0.94",Advanced Capstone Portfolio,Professional Industry Certification,8.91,UI/UX Designer
STU_367,Male,Undergraduate,BBA,Marketing Analytics,2028,"Marketing Analytics, Python","Adaptability, Time Management","Marketing Analytics:0.86, Python:0.75, Adaptability:0.77, Time Management:0.76",None,Industry Foundation Certificate,8.0,Marketing Analyst
STU_368,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML",Communication,"CSS:0.88, HTML:0.83, Communication:0.72",Applied Coursework Project,Industry Foundation Certificate,6.95,UI/UX Designer
STU_369,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, UI Design, Wireframing","Problem Solving, Teamwork","CSS:0.97, Figma:0.95, HTML:0.98, UI Design:0.98, Wireframing:0.98, Problem Solving:0.82, Teamwork:0.95",Advanced Capstone Portfolio,Professional Industry Certification,8.78,UI/UX Designer
STU_370,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, Prototyping, UI Design","Problem Solving, Teamwork","CSS:0.98, HTML:0.98, Prototyping:0.92, UI Design:0.98, Problem Solving:0.96, Teamwork:0.92",Advanced Capstone Portfolio,Professional Industry Certification,9.67,UI/UX Designer
STU_371,Male,Undergraduate,BBA,Marketing Analytics,2028,"Excel, Marketing Analytics, Python","Adaptability, Time Management","Excel:0.84, Marketing Analytics:0.82, Python:0.75, Adaptability:0.71, Time Management:0.75",Applied Coursework Project,None,8.29,Marketing Analyst
STU_372,Male,Undergraduate,BBA,Digital Marketing,2028,"Digital Marketing, SEO, Social Media Analytics","Adaptability, Time Management","Digital Marketing:0.79, SEO:0.74, Social Media Analytics:0.87, Adaptability:0.70, Time Management:0.72",Applied Coursework Project,Industry Foundation Certificate,6.85,Digital Marketing Specialist
STU_373,Female,Undergraduate,BBA,Product Management,2028,"Communication, User Research",Communication,"Communication:0.55, User Research:0.55, Communication:0.43",None,None,6.16,Product Manager
STU_374,Female,Undergraduate,BBA,Product Management,2028,Communication,Communication,"Communication:0.60, Communication:0.47",None,None,6.17,Product Manager
STU_375,Male,Undergraduate,BBA,Marketing Analytics,2028,Excel,Communication,"Excel:0.44, Communication:0.47",None,None,6.35,Marketing Analyst
STU_376,Male,Undergraduate,BBA,Digital Marketing,2028,Digital Marketing,"Adaptability, Time Management","Digital Marketing:0.46, Adaptability:0.44, Time Management:0.52",None,None,6.32,Digital Marketing Specialist
STU_377,Male,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication, Product Strategy",Communication,"Agile/Scrum:0.75, Communication:0.76, Product Strategy:0.73, Communication:0.58",Applied Coursework Project,Industry Foundation Certificate,6.86,Product Manager
STU_378,Male,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication, User Research","Communication, Teamwork","Agile/Scrum:0.82, Communication:0.70, User Research:0.71, Communication:0.69, Teamwork:0.60",Applied Coursework Project,None,7.2,Product Manager
STU_379,Male,Undergraduate,BBA,Product Management,2028,Product Strategy,Communication,"Product Strategy:0.59, Communication:0.51",None,None,5.13,Product Manager
STU_380,Male,Undergraduate,BBA,Product Management,2028,Product Strategy,Communication,"Product Strategy:0.57, Communication:0.36",None,None,4.98,Product Manager
STU_381,Female,Undergraduate,BBA,Product Management,2028,User Research,Communication,"User Research:0.53, Communication:0.39",None,None,4.99,Product Manager
STU_382,Female,Undergraduate,BBA,Product Management,2028,"Communication, User Research",Communication,"Communication:0.56, User Research:0.54, Communication:0.38",None,None,4.72,Product Manager
STU_383,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, HTML, UI Design, Wireframing",Problem Solving,"CSS:0.98, HTML:0.97, UI Design:0.95, Wireframing:0.98, Problem Solving:0.89",Advanced Capstone Portfolio,Professional Industry Certification,8.91,UI/UX Designer
STU_384,Male,Undergraduate,B.Des,User Experience Design,2028,"CSS, Figma, HTML, UI Design, Wireframing","Problem Solving, Teamwork","CSS:0.95, Figma:0.93, HTML:0.98, UI Design:0.98, Wireframing:0.97, Problem Solving:0.94, Teamwork:0.82",Advanced Capstone Portfolio,Professional Industry Certification,8.95,UI/UX Designer
STU_385,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing",Problem Solving,"CSS:0.98, UI Design:0.96, Wireframing:0.98, Problem Solving:0.92",Advanced Capstone Portfolio,Professional Industry Certification,8.7,UI/UX Designer
STU_386,Female,Undergraduate,B.Des,User Experience Design,2028,"CSS, UI Design, Wireframing",Problem Solving,"CSS:0.97, UI Design:0.96, Wireframing:0.98, Problem Solving:0.95",Advanced Capstone Portfolio,Professional Industry Certification,8.59,UI/UX Designer
STU_387,Male,Undergraduate,BBA,Product Management,2028,"Product Strategy, User Research",Communication,"Product Strategy:0.78, User Research:0.74, Communication:0.75",Applied Coursework Project,None,7.32,Product Manager
STU_388,Male,Undergraduate,BBA,Product Management,2028,"Agile/Scrum, Communication, User Research",Communication,"Agile/Scrum:0.77, Communication:0.79, User Research:0.81, Communication:0.70",Applied Coursework Project,None,8.04,Product Manager
STU_389,Male,Undergraduate,BBA,Marketing Analytics,2028,Customer Segmentation,"Adaptability, Time Management","Customer Segmentation:0.48, Adaptability:0.46, Time Management:0.40",None,None,5.39,Marketing Analyst
STU_390,Male,Undergraduate,BBA,Digital Marketing,2028,Social Media Analytics,"Adaptability, Time Management","Social Media Analytics:0.40, Adaptability:0.36, Time Management:0.42",None,None,5.31,Digital Marketing Specialist
STU_391,Female,Undergraduate,B.Sc,Data Analytics,2027,"Python, Tableau",Problem Solving,"Python:0.86, Tableau:0.85, Problem Solving:0.73",None,Industry Foundation Certificate,8.04,Data Analyst
STU_392,Female,Undergraduate,B.Sc,Data Analytics,2027,"Python, SQL, Tableau",Problem Solving,"Python:0.72, SQL:0.80, Tableau:0.76, Problem Solving:0.66",Applied Coursework Project,Industry Foundation Certificate,7.0,Data Analyst
STU_393,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics",Problem Solving,"Machine Learning:0.95, Python:0.98, SQL:0.98, Statistics:0.98, Problem Solving:0.88",Advanced Capstone Portfolio,Professional Industry Certification,8.61,Data Scientist
STU_394,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics",Problem Solving,"Machine Learning:0.94, Python:0.98, SQL:0.98, Statistics:0.98, Problem Solving:0.91",Advanced Capstone Portfolio,Professional Industry Certification,9.46,Data Scientist
STU_395,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.97, Problem Solving:0.89, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.19,Data Scientist
STU_396,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.96, Statistics:0.98, Communication:0.87, Problem Solving:0.86, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,9.58,Data Scientist
STU_397,Male,Undergraduate,B.Sc,Business Analytics,2027,"Business Analytics, SQL, Tableau","Communication, Problem Solving, Teamwork","Business Analytics:0.71, SQL:0.82, Tableau:0.79, Communication:0.68, Problem Solving:0.74, Teamwork:0.73",Applied Coursework Project,Industry Foundation Certificate,6.83,BI Developer
STU_398,Male,Undergraduate,B.Sc,Business Analytics,2027,"Business Analytics, Excel","Communication, Problem Solving, Teamwork","Business Analytics:0.84, Excel:0.87, Communication:0.63, Problem Solving:0.66, Teamwork:0.69",Applied Coursework Project,Industry Foundation Certificate,8.33,BI Developer
STU_399,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.89, Problem Solving:0.92, Teamwork:0.83",Advanced Capstone Portfolio,Professional Industry Certification,8.66,Data Scientist
STU_400,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.92, Problem Solving:0.91, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.08,Data Scientist
STU_401,Male,Undergraduate,B.Sc,Data Analytics,2027,"Python, SQL, Tableau","Adaptability, Time Management","Python:0.81, SQL:0.82, Tableau:0.85, Adaptability:0.65, Time Management:0.62",None,Industry Foundation Certificate,7.1,Data Analyst
STU_402,Male,Undergraduate,B.Tech,Computer Science,2027,"Java, Linux, Python","Adaptability, Time Management","Java:0.74, Linux:0.82, Python:0.85, Adaptability:0.74, Time Management:0.73",Applied Coursework Project,Industry Foundation Certificate,7.87,AI Engineer
STU_403,Male,Undergraduate,B.Sc,Data Science,2027,"Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.95, Problem Solving:0.86, Teamwork:0.87",Advanced Capstone Portfolio,Professional Industry Certification,9.48,Data Scientist
STU_404,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, Statistics:0.98, Communication:0.89, Problem Solving:0.88, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.09,Data Scientist
STU_405,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.97, Python:0.94, SQL:0.98, Statistics:0.98, Communication:0.83, Problem Solving:0.89, Teamwork:0.82",Advanced Capstone Portfolio,Professional Industry Certification,8.69,Data Scientist
STU_406,Female,Undergraduate,B.Sc,Data Science,2027,"Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Python:0.94, SQL:0.98, Statistics:0.98, Communication:0.87, Problem Solving:0.94, Teamwork:0.88",Advanced Capstone Portfolio,Professional Industry Certification,8.89,Data Scientist
STU_407,Male,Undergraduate,B.Sc,Data Analytics,2027,"SQL, Tableau","Adaptability, Time Management","SQL:0.43, Tableau:0.54, Adaptability:0.47, Time Management:0.38",None,None,5.98,Data Analyst
STU_408,Male,Undergraduate,B.Tech,Computer Science,2027,"HTML, Python","Adaptability, Time Management","HTML:0.42, Python:0.47, Adaptability:0.36, Time Management:0.37",None,None,5.24,AI Engineer
STU_409,Male,Undergraduate,B.Sc,Data Analytics,2027,"Python, Tableau","Problem Solving, Teamwork","Python:0.90, Tableau:0.79, Problem Solving:0.69, Teamwork:0.77",None,Industry Foundation Certificate,7.72,Data Analyst
STU_410,Male,Undergraduate,B.Sc,Data Analytics,2027,"Excel, SQL, Tableau","Problem Solving, Teamwork","Excel:0.67, SQL:0.74, Tableau:0.69, Problem Solving:0.69, Teamwork:0.64",Applied Coursework Project,None,7.65,Data Analyst
STU_411,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, Statistics",Problem Solving,"Machine Learning:0.98, Python:0.96, Statistics:0.98, Problem Solving:0.85",Advanced Capstone Portfolio,Professional Industry Certification,8.58,Data Scientist
STU_412,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, SQL:0.98, Statistics:0.98, Communication:0.89, Problem Solving:0.93, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,8.85,Data Scientist
STU_413,Male,Undergraduate,B.Sc,Business Analytics,2027,"Excel, Power BI, SQL","Communication, Problem Solving, Teamwork","Excel:0.81, Power BI:0.66, SQL:0.81, Communication:0.69, Problem Solving:0.61, Teamwork:0.59",Applied Coursework Project,None,6.77,BI Developer
STU_414,Male,Undergraduate,B.Sc,Business Analytics,2027,"Business Analytics, Power BI, SQL","Communication, Problem Solving, Teamwork","Business Analytics:0.74, Power BI:0.71, SQL:0.88, Communication:0.74, Problem Solving:0.62, Teamwork:0.68",None,Industry Foundation Certificate,7.22,BI Developer
STU_415,Female,Undergraduate,B.Sc,Data Analytics,2027,"Python, Tableau","Adaptability, Time Management","Python:0.46, Tableau:0.46, Adaptability:0.44, Time Management:0.35",None,None,5.0,Data Analyst
STU_416,Female,Undergraduate,B.Sc,Data Analytics,2027,Excel,"Adaptability, Time Management","Excel:0.52, Adaptability:0.51, Time Management:0.47",None,None,5.66,Data Analyst
STU_417,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.98, Statistics:0.98, Communication:0.83, Problem Solving:0.87, Teamwork:0.96",Advanced Capstone Portfolio,Professional Industry Certification,9.56,Data Scientist
STU_418,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.96, SQL:0.98, Statistics:0.98, Communication:0.92, Problem Solving:0.84, Teamwork:0.95",Advanced Capstone Portfolio,Professional Industry Certification,8.86,Data Scientist
STU_419,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, Statistics:0.98, Communication:0.88, Problem Solving:0.85, Teamwork:0.90",Advanced Capstone Portfolio,Professional Industry Certification,9.4,Data Scientist
STU_420,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.93, Python:0.98, SQL:0.93, Statistics:0.97, Communication:0.89, Problem Solving:0.93, Teamwork:0.90",Advanced Capstone Portfolio,Professional Industry Certification,8.91,Data Scientist
STU_421,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.93, Statistics:0.98, Problem Solving:0.95, Teamwork:0.89",Advanced Capstone Portfolio,Professional Industry Certification,9.18,Data Scientist
STU_422,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.96, Statistics:0.94, Communication:0.83, Problem Solving:0.81, Teamwork:0.91",Advanced Capstone Portfolio,Professional Industry Certification,8.62,Data Scientist
STU_423,Female,Undergraduate,B.Tech,Information Technology,2027,"HTML, SQL","Communication, Problem Solving, Teamwork","HTML:0.82, SQL:0.81, Communication:0.64, Problem Solving:0.74, Teamwork:0.72",Applied Coursework Project,Industry Foundation Certificate,7.18,Full-Stack Developer
STU_424,Female,Undergraduate,B.Tech,Information Technology,2027,"Linux, SQL","Communication, Problem Solving, Teamwork","Linux:0.82, SQL:0.75, Communication:0.74, Problem Solving:0.72, Teamwork:0.64",Applied Coursework Project,Industry Foundation Certificate,7.05,Cloud DevOps Engineer
STU_425,Female,Undergraduate,B.Tech,Information Technology,2027,"Cybersecurity, HTML, Linux, Network Security, Python, SQL","Communication, Problem Solving, Teamwork","Cybersecurity:0.98, HTML:0.98, Linux:0.98, Network Security:0.98, Python:0.98, SQL:0.93, Communication:0.83, Problem Solving:0.87, Teamwork:0.90",Advanced Capstone Portfolio,Professional Industry Certification,8.64,Cybersecurity Analyst
STU_426,Female,Undergraduate,B.Tech,Information Technology,2027,"Database Management, HTML, Linux, Python, SQL","Communication, Problem Solving, Teamwork","Database Management:0.91, HTML:0.95, Linux:0.98, Python:0.98, SQL:0.98, Communication:0.85, Problem Solving:0.90, Teamwork:0.94",Advanced Capstone Portfolio,Professional Industry Certification,9.43,Database Administrator
STU_427,Male,Undergraduate,B.Sc,Data Analytics,2027,"Excel, Python, Tableau",Problem Solving,"Excel:0.79, Python:0.85, Tableau:0.72, Problem Solving:0.69",None,Industry Foundation Certificate,6.75,Data Analyst
STU_428,Male,Undergraduate,B.Sc,Data Analytics,2027,"Python, SQL, Tableau",Problem Solving,"Python:0.86, SQL:0.80, Tableau:0.80, Problem Solving:0.69",Applied Coursework Project,Industry Foundation Certificate,7.99,Data Analyst
STU_429,Male,Undergraduate,B.Tech,Computer Science,2027,"HTML, Linux",Communication,"HTML:0.47, Linux:0.48, Communication:0.39",None,None,5.71,AI Engineer
STU_430,Male,Undergraduate,B.Sc,Business Analytics,2027,"Power BI, SQL",Communication,"Power BI:0.42, SQL:0.45, Communication:0.38",None,None,4.8,BI Developer
STU_431,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, Prototyping, SQL, UI Design","Communication, Problem Solving, Teamwork","HTML:0.97, Linux:0.98, Prototyping:0.98, SQL:0.98, UI Design:0.88, Communication:0.82, Problem Solving:0.85, Teamwork:0.85",Advanced Capstone Portfolio,Professional Industry Certification,8.98,UI/UX Designer
STU_432,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, Python, SQL","Communication, Problem Solving, Teamwork","HTML:0.98, Linux:0.98, Python:0.98, SQL:0.98, Communication:0.93, Problem Solving:0.86, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.46,AI Engineer
STU_433,Male,Undergraduate,B.Tech,Information Technology,2027,"Linux, Python, SQL, Tableau","Communication, Problem Solving, Teamwork","Linux:0.64, Python:0.80, SQL:0.78, Tableau:0.70, Communication:0.65, Problem Solving:0.63, Teamwork:0.66",Applied Coursework Project,None,7.31,Data Analyst
STU_434,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Python, SQL","Communication, Problem Solving, Teamwork","HTML:0.85, Python:0.77, SQL:0.70, Communication:0.63, Problem Solving:0.74, Teamwork:0.69",None,Industry Foundation Certificate,6.56,Data Scientist
STU_435,Male,Undergraduate,B.Tech,Computer Science,2027,"Linux, Python, SQL",Problem Solving,"Linux:0.72, Python:0.73, SQL:0.69, Problem Solving:0.73",Applied Coursework Project,Industry Foundation Certificate,6.84,AI Engineer
STU_436,Male,Undergraduate,B.Sc,Data Analytics,2027,"Excel, Power BI, Python, Tableau",Problem Solving,"Excel:0.78, Power BI:0.68, Python:0.76, Tableau:0.80, Problem Solving:0.67",None,Industry Foundation Certificate,7.41,Data Analyst
STU_437,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, SQL",Problem Solving,"HTML:0.81, Linux:0.82, SQL:0.79, Problem Solving:0.68",Applied Coursework Project,Industry Foundation Certificate,8.17,Frontend Developer
STU_438,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Python, REST APIs, SQL",Problem Solving,"HTML:0.77, Python:0.68, REST APIs:0.76, SQL:0.76, Problem Solving:0.59",Applied Coursework Project,None,6.96,Backend Developer
